Estado - Sigla,Municipio,Cep,Data_semana,mean,median,sum,std
PE,IGARASSU,53610-296,2023-12-25,4.24,4.24,12.72,0.0
PE,IGARASSU,53640-618,2023-03-13,3.65,3.65,3.65,
PE,IGARASSU,53640-618,2023-03-20,3.65,3.65,3.65,
PE,IGARASSU,53640-618,2023-03-27,3.65,3.65,3.65,
PE,IGARASSU,53640-618,2023-04-03,3.65,3.65,3.65,
PE,IGARASSU,53640-618,2023-04-10,3.65,3.65,3.65,
PE,IGARASSU,53640-618,2023-04-17,3.65,3.65,3.65,
PE,IGARASSU,53640-618,2023-04-24,3.65,3.65,3.65,
PE,IGARASSU,53640-618,2023-05-01,3.15,3.15,3.15,
PE,IGARASSU,53640-618,2023-05-08,3.15,3.15,3.15,
PE,IGARASSU,53640-618,2023-05-15,3.15,3.15,3.15,
PE,IGARASSU,53640-618,2023-05-22,3.15,3.15,3.15,
PE,IGARASSU,53640-618,2023-05-29,3.15,3.15,3.15,
PE,IGARASSU,53640-618,2023-06-05,3.15,3.15,3.15,
PE,IGARASSU,53640-618,2023-06-12,3.15,3.15,3.15,
PE,IGARASSU,53640-618,2023-06-19,3.15,3.15,3.15,
PE,IGARASSU,53640-618,2023-06-26,3.15,3.15,3.15,
PE,IGARASSU,53640-618,2023-07-03,3.39,3.39,3.39,
PE,IGARASSU,53640-618,2023-07-10,3.39,3.39,3.39,
PE,IGARASSU,53640-618,2023-07-17,3.39,3.39,3.39,
PE,IGARASSU,53640-618,2023-07-24,3.39,3.39,3.39,
PE,IGARASSU,53640-618,2023-07-31,3.39,3.39,3.39,
PE,IGARASSU,53640-618,2023-08-07,3.39,3.39,3.39,
PE,IGARASSU,53640-618,2023-08-14,3.39,3.39,3.39,
PE,IGARASSU,53640-618,2023-08-21,3.39,3.39,3.39,
PE,IGARASSU,53640-618,2023-08-28,3.39,3.39,3.39,
PE,IGARASSU,53640-618,2023-09-04,3.39,3.39,3.39,
PE,IGARASSU,53640-618,2023-09-11,3.39,3.39,3.39,
PE,IGARASSU,53640-618,2023-09-18,3.39,3.39,3.39,
PE,IGARASSU,53640-618,2023-09-25,3.39,3.39,3.39,
PE,IGARASSU,53640-618,2023-10-02,3.39,3.39,3.39,
PE,IGARASSU,53640-618,2023-10-09,3.39,3.39,3.39,
PE,IGARASSU,53640-618,2023-10-16,3.39,3.39,3.39,
PE,IGARASSU,53640-618,2023-10-23,3.39,3.39,3.39,
PE,IGARASSU,53640-618,2023-10-30,3.39,3.39,3.39,
PE,IGARASSU,53640-618,2023-11-06,4.24,4.24,4.24,
PE,IGARASSU,53640-618,2023-11-13,4.24,4.24,4.24,
PE,IGARASSU,53640-618,2023-11-20,4.24,4.24,4.24,
PE,IGARASSU,53640-618,2023-11-27,4.24,4.24,4.24,
PE,IGARASSU,53640-618,2023-12-04,4.24,4.24,4.24,
PE,IGARASSU,53640-618,2023-12-11,4.24,4.24,4.24,
PE,IGARASSU,53640-618,2023-12-18,4.24,4.24,4.24,
PE,IGARASSU,53640-618,2023-12-25,4.24,4.24,4.24,
PE,JABOATAO DOS GUARARAPES,54130-340,2023-04-17,3.65,3.65,3.65,
PE,JABOATAO DOS GUARARAPES,54130-340,2023-05-01,3.15,3.15,3.15,
PE,JABOATAO DOS GUARARAPES,54130-340,2023-05-08,3.15,3.15,3.15,
PE,JABOATAO DOS GUARARAPES,54130-340,2023-06-05,3.15,3.15,3.15,
PE,JABOATAO DOS GUARARAPES,54130-340,2023-06-19,3.15,3.15,3.15,
PE,JABOATAO DOS GUARARAPES,54130-340,2023-09-18,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54130-340,2023-10-09,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54130-340,2023-10-16,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54130-340,2023-10-23,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54130-340,2023-11-06,4.24,4.24,4.24,
PE,JABOATAO DOS GUARARAPES,54130-340,2023-11-13,4.24,4.24,4.24,
PE,JABOATAO DOS GUARARAPES,54130-340,2023-12-04,4.24,4.24,4.24,
PE,JABOATAO DOS GUARARAPES,54130-340,2023-12-11,4.24,4.24,4.24,
PE,JABOATAO DOS GUARARAPES,54130-340,2023-12-18,4.24,4.24,4.24,
PE,JABOATAO DOS GUARARAPES,54130-340,2023-12-25,4.24,4.24,4.24,
PE,JABOATAO DOS GUARARAPES,54220-000,2023-08-07,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54220-000,2023-10-09,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54220-000,2023-10-16,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54220-000,2023-10-23,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54220-000,2023-10-30,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54220-000,2023-11-06,4.24,4.24,4.24,
PE,JABOATAO DOS GUARARAPES,54220-000,2023-11-13,4.24,4.24,4.24,
PE,JABOATAO DOS GUARARAPES,54220-000,2023-11-20,4.24,4.24,4.24,
PE,JABOATAO DOS GUARARAPES,54220-000,2023-11-27,4.24,4.24,4.24,
PE,JABOATAO DOS GUARARAPES,54220-000,2023-12-04,4.24,4.24,4.24,
PE,JABOATAO DOS GUARARAPES,54220-000,2023-12-11,4.24,4.24,4.24,
PE,JABOATAO DOS GUARARAPES,54220-000,2023-12-18,4.24,4.24,4.24,
PE,JABOATAO DOS GUARARAPES,54220-000,2023-12-25,4.24,4.24,4.24,
PE,JABOATAO DOS GUARARAPES,54280-000,2023-06-05,3.15,3.15,3.15,
PE,JABOATAO DOS GUARARAPES,54280-000,2023-11-13,4.24,4.24,4.24,
PE,JABOATAO DOS GUARARAPES,54280-000,2023-11-20,4.24,4.24,4.24,
PE,JABOATAO DOS GUARARAPES,54280-000,2023-12-04,4.24,4.24,4.24,
PE,JABOATAO DOS GUARARAPES,54280-000,2023-12-18,4.24,4.24,4.24,
PE,JABOATAO DOS GUARARAPES,54315-010,2023-01-30,3.99,3.99,3.99,
PE,JABOATAO DOS GUARARAPES,54315-010,2023-02-13,3.65,3.65,3.65,
PE,JABOATAO DOS GUARARAPES,54315-010,2023-02-20,3.65,3.65,3.65,
PE,JABOATAO DOS GUARARAPES,54315-010,2023-02-27,3.65,3.65,3.65,
PE,JABOATAO DOS GUARARAPES,54315-010,2023-03-06,3.65,3.65,3.65,
PE,JABOATAO DOS GUARARAPES,54315-010,2023-04-17,3.65,3.65,3.65,
PE,JABOATAO DOS GUARARAPES,54315-010,2023-05-01,3.15,3.15,3.15,
PE,JABOATAO DOS GUARARAPES,54315-010,2023-05-08,3.15,3.15,3.15,
PE,JABOATAO DOS GUARARAPES,54315-010,2023-05-15,3.15,3.15,3.15,
PE,JABOATAO DOS GUARARAPES,54315-010,2023-05-29,3.15,3.15,3.15,
PE,JABOATAO DOS GUARARAPES,54315-010,2023-06-19,3.15,3.15,3.15,
PE,JABOATAO DOS GUARARAPES,54315-010,2023-07-03,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54315-010,2023-07-10,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54315-010,2023-07-17,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54315-010,2023-07-24,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54315-010,2023-08-07,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54315-010,2023-09-04,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54315-010,2023-09-18,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54315-010,2023-10-02,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54315-010,2023-10-09,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54315-010,2023-10-16,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54315-010,2023-10-23,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54315-010,2023-11-06,4.24,4.24,4.24,
PE,JABOATAO DOS GUARARAPES,54315-010,2023-11-13,4.24,4.24,4.24,
PE,JABOATAO DOS GUARARAPES,54315-010,2023-11-20,4.24,4.24,4.24,
PE,JABOATAO DOS GUARARAPES,54315-010,2023-11-27,4.24,4.24,4.24,
PE,JABOATAO DOS GUARARAPES,54315-010,2023-12-04,4.24,4.24,4.24,
PE,JABOATAO DOS GUARARAPES,54315-010,2023-12-11,4.24,4.24,4.24,
PE,JABOATAO DOS GUARARAPES,54315-010,2023-12-18,4.24,4.24,4.24,
PE,JABOATAO DOS GUARARAPES,54315-010,2023-12-25,4.24,4.24,4.24,
PE,JABOATAO DOS GUARARAPES,54315-070,2023-01-02,3.99,3.99,3.99,
PE,JABOATAO DOS GUARARAPES,54315-070,2023-01-09,3.99,3.99,3.99,
PE,JABOATAO DOS GUARARAPES,54315-070,2023-01-16,3.99,3.99,3.99,
PE,JABOATAO DOS GUARARAPES,54315-070,2023-01-30,3.99,3.99,3.99,
PE,JABOATAO DOS GUARARAPES,54315-070,2023-02-06,3.65,3.65,3.65,
PE,JABOATAO DOS GUARARAPES,54315-070,2023-02-13,3.65,3.65,3.65,
PE,JABOATAO DOS GUARARAPES,54315-070,2023-02-27,3.65,3.65,3.65,
PE,JABOATAO DOS GUARARAPES,54315-070,2023-03-06,3.65,3.65,3.65,
PE,JABOATAO DOS GUARARAPES,54315-070,2023-03-13,3.65,3.65,3.65,
PE,JABOATAO DOS GUARARAPES,54315-070,2023-03-20,3.65,3.65,3.65,
PE,JABOATAO DOS GUARARAPES,54315-070,2023-05-15,3.15,3.15,3.15,
PE,JABOATAO DOS GUARARAPES,54315-070,2023-06-05,3.15,3.15,3.15,
PE,JABOATAO DOS GUARARAPES,54315-070,2023-06-26,3.15,3.15,3.15,
PE,JABOATAO DOS GUARARAPES,54315-070,2023-07-10,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54315-070,2023-07-24,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54315-070,2023-08-21,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54315-070,2023-09-04,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54315-070,2023-09-11,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54315-070,2023-09-25,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54315-070,2023-10-02,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54325-440,2023-02-06,3.65,3.65,3.65,
PE,JABOATAO DOS GUARARAPES,54345-160,2023-03-13,3.65,3.65,3.65,
PE,JABOATAO DOS GUARARAPES,54345-160,2023-05-15,3.15,3.15,3.15,
PE,JABOATAO DOS GUARARAPES,54345-160,2023-07-10,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54345-160,2023-07-24,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54345-160,2023-08-07,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54345-160,2023-10-02,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54345-160,2023-10-09,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54345-160,2023-10-23,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54345-160,2023-11-27,4.24,4.24,4.24,
PE,JABOATAO DOS GUARARAPES,54400-020,2023-01-02,3.99,3.99,3.99,
PE,JABOATAO DOS GUARARAPES,54400-020,2023-01-16,3.99,3.99,3.99,
PE,JABOATAO DOS GUARARAPES,54400-020,2023-01-23,3.99,3.99,3.99,
PE,JABOATAO DOS GUARARAPES,54400-020,2023-01-30,3.99,3.99,3.99,
PE,JABOATAO DOS GUARARAPES,54400-020,2023-02-13,3.65,3.65,3.65,
PE,JABOATAO DOS GUARARAPES,54400-020,2023-02-20,3.65,3.65,3.65,
PE,JABOATAO DOS GUARARAPES,54400-020,2023-02-27,3.65,3.65,3.65,
PE,JABOATAO DOS GUARARAPES,54400-020,2023-03-06,3.65,3.65,3.65,
PE,JABOATAO DOS GUARARAPES,54400-020,2023-03-13,3.65,3.65,3.65,
PE,JABOATAO DOS GUARARAPES,54400-020,2023-03-20,3.65,3.65,3.65,
PE,JABOATAO DOS GUARARAPES,54400-020,2023-05-29,3.15,3.15,3.15,
PE,JABOATAO DOS GUARARAPES,54400-020,2023-06-26,3.15,3.15,3.15,
PE,JABOATAO DOS GUARARAPES,54400-020,2023-07-31,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54400-020,2023-08-21,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54400-020,2023-09-04,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54400-020,2023-09-11,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54400-020,2023-09-18,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54400-020,2023-09-25,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54400-200,2023-01-09,3.99,3.99,3.99,
PE,JABOATAO DOS GUARARAPES,54400-200,2023-01-30,3.99,3.99,3.99,
PE,JABOATAO DOS GUARARAPES,54400-200,2023-02-06,3.65,3.65,3.65,
PE,JABOATAO DOS GUARARAPES,54400-200,2023-02-27,3.65,3.65,3.65,
PE,JABOATAO DOS GUARARAPES,54400-200,2023-06-05,3.15,3.15,3.15,
PE,JABOATAO DOS GUARARAPES,54400-200,2023-06-26,3.15,3.15,3.15,
PE,JABOATAO DOS GUARARAPES,54400-200,2023-07-10,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54400-200,2023-07-24,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54400-200,2023-09-25,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54400-200,2023-10-16,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54400-200,2023-10-23,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54400-200,2023-10-30,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54400-200,2023-11-06,4.24,4.24,4.24,
PE,JABOATAO DOS GUARARAPES,54400-200,2023-11-27,4.24,4.24,4.24,
PE,JABOATAO DOS GUARARAPES,54400-200,2023-12-11,4.24,4.24,4.24,
PE,JABOATAO DOS GUARARAPES,54410-240,2023-01-02,3.99,3.99,3.99,
PE,JABOATAO DOS GUARARAPES,54410-240,2023-01-16,3.99,3.99,3.99,
PE,JABOATAO DOS GUARARAPES,54410-240,2023-01-30,3.99,3.99,3.99,
PE,JABOATAO DOS GUARARAPES,54410-240,2023-02-13,3.65,3.65,3.65,
PE,JABOATAO DOS GUARARAPES,54410-240,2023-03-06,3.65,3.65,3.65,
PE,JABOATAO DOS GUARARAPES,54410-240,2023-05-29,3.15,3.15,3.15,
PE,JABOATAO DOS GUARARAPES,54410-240,2023-06-12,3.15,3.15,3.15,
PE,JABOATAO DOS GUARARAPES,54410-240,2023-06-19,3.15,3.15,3.15,
PE,JABOATAO DOS GUARARAPES,54410-240,2023-06-26,3.15,3.15,3.15,
PE,JABOATAO DOS GUARARAPES,54410-240,2023-08-21,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54410-240,2023-09-04,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54410-240,2023-09-11,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54410-240,2023-09-18,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54410-240,2023-09-25,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54450-020,2023-01-02,3.99,3.99,3.99,
PE,JABOATAO DOS GUARARAPES,54450-020,2023-01-09,3.99,3.99,3.99,
PE,JABOATAO DOS GUARARAPES,54450-020,2023-01-16,3.99,3.99,3.99,
PE,JABOATAO DOS GUARARAPES,54450-020,2023-01-23,3.99,3.99,3.99,
PE,JABOATAO DOS GUARARAPES,54450-020,2023-01-30,3.99,3.99,3.99,
PE,JABOATAO DOS GUARARAPES,54450-020,2023-02-06,3.65,3.65,3.65,
PE,JABOATAO DOS GUARARAPES,54450-020,2023-02-13,3.65,3.65,3.65,
PE,JABOATAO DOS GUARARAPES,54450-020,2023-02-20,3.65,3.65,3.65,
PE,JABOATAO DOS GUARARAPES,54450-020,2023-02-27,3.65,3.65,3.65,
PE,JABOATAO DOS GUARARAPES,54450-020,2023-03-06,3.65,3.65,3.65,
PE,JABOATAO DOS GUARARAPES,54450-020,2023-03-13,3.65,3.65,3.65,
PE,JABOATAO DOS GUARARAPES,54450-020,2023-03-20,3.65,3.65,3.65,
PE,JABOATAO DOS GUARARAPES,54450-020,2023-04-17,3.65,3.65,3.65,
PE,JABOATAO DOS GUARARAPES,54450-020,2023-05-01,3.15,3.15,3.15,
PE,JABOATAO DOS GUARARAPES,54450-020,2023-05-08,3.15,3.15,3.15,
PE,JABOATAO DOS GUARARAPES,54450-020,2023-05-29,3.15,3.15,3.15,
PE,JABOATAO DOS GUARARAPES,54450-020,2023-06-05,3.15,3.15,3.15,
PE,JABOATAO DOS GUARARAPES,54450-020,2023-06-19,3.15,3.15,3.15,
PE,JABOATAO DOS GUARARAPES,54450-020,2023-06-26,3.15,3.15,3.15,
PE,JABOATAO DOS GUARARAPES,54450-020,2023-07-03,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54450-020,2023-07-10,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54450-020,2023-07-24,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54450-020,2023-08-07,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54450-020,2023-08-21,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54450-020,2023-09-04,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54450-020,2023-09-18,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54450-020,2023-09-25,3.99,3.99,3.99,
PE,JABOATAO DOS GUARARAPES,54450-020,2023-10-02,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54450-020,2023-10-09,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54450-020,2023-10-16,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54450-020,2023-10-23,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54450-020,2023-10-30,3.39,3.39,3.39,
PE,JABOATAO DOS GUARARAPES,54450-020,2023-11-06,4.24,4.24,4.24,
PE,JABOATAO DOS GUARARAPES,54450-020,2023-11-13,4.24,4.24,4.24,
PE,JABOATAO DOS GUARARAPES,54450-020,2023-11-20,4.24,4.24,4.24,
PE,JABOATAO DOS GUARARAPES,54450-020,2023-11-27,4.24,4.24,4.24,
PE,JABOATAO DOS GUARARAPES,54450-020,2023-12-04,4.24,4.24,4.24,
PE,JABOATAO DOS GUARARAPES,54450-020,2023-12-11,4.24,4.24,4.24,
PE,JABOATAO DOS GUARARAPES,54450-020,2023-12-18,4.24,4.24,4.24,
PE,JABOATAO DOS GUARARAPES,54450-020,2023-12-25,4.24,4.24,4.24,
PE,OLINDA,53010-005,2023-01-09,3.99,3.99,3.99,
PE,OLINDA,53010-005,2023-01-16,3.99,3.99,3.99,
PE,OLINDA,53010-005,2023-02-13,3.65,3.65,3.65,
PE,OLINDA,53010-005,2023-02-20,3.65,3.65,3.65,
PE,OLINDA,53010-005,2023-02-27,3.65,3.65,3.65,
PE,OLINDA,53010-005,2023-03-13,3.65,3.65,3.65,
PE,OLINDA,53010-005,2023-03-20,3.65,3.65,3.65,
PE,OLINDA,53010-005,2023-03-27,3.65,3.65,3.65,
PE,OLINDA,53010-005,2023-05-22,3.15,3.15,3.15,
PE,OLINDA,53010-005,2023-09-18,3.39,3.39,3.39,
PE,OLINDA,53010-005,2023-10-16,3.39,3.39,3.39,
PE,OLINDA,53010-005,2023-10-23,3.39,3.39,3.39,
PE,OLINDA,53010-005,2023-10-30,3.39,3.39,3.39,
PE,OLINDA,53010-005,2023-11-13,4.24,4.24,4.24,
PE,OLINDA,53010-005,2023-12-04,4.24,4.24,4.24,
PE,OLINDA,53010-005,2023-12-11,4.24,4.24,4.24,
PE,OLINDA,53010-005,2023-12-18,4.24,4.24,4.24,
PE,OLINDA,53010-005,2023-12-25,4.24,4.24,4.24,
PE,OLINDA,53110-800,2023-02-13,3.65,3.65,3.65,
PE,OLINDA,53110-800,2023-03-27,3.65,3.65,3.65,
PE,OLINDA,53110-800,2023-10-30,3.39,3.39,3.39,
PE,OLINDA,53110-800,2023-12-18,4.24,4.24,4.24,
PE,OLINDA,53130-000,2023-01-09,3.99,3.99,3.99,
PE,OLINDA,53130-000,2023-01-16,3.99,3.99,3.99,
PE,OLINDA,53130-000,2023-01-23,3.99,3.99,3.99,
PE,OLINDA,53130-000,2023-01-30,3.99,3.99,3.99,
PE,OLINDA,53130-000,2023-02-06,3.65,3.65,3.65,
PE,OLINDA,53130-000,2023-04-03,3.65,3.65,3.65,
PE,OLINDA,53130-000,2023-04-10,3.65,3.65,3.65,
PE,OLINDA,53130-000,2023-04-17,3.65,3.65,3.65,
PE,OLINDA,53130-000,2023-04-24,3.65,3.65,3.65,
PE,OLINDA,53130-000,2023-05-01,3.15,3.15,3.15,
PE,OLINDA,53130-000,2023-05-08,3.15,3.15,3.15,
PE,OLINDA,53130-000,2023-05-15,3.15,3.15,3.15,
PE,OLINDA,53130-000,2023-05-22,3.15,3.15,3.15,
PE,OLINDA,53130-000,2023-05-29,3.15,3.15,3.15,
PE,OLINDA,53130-000,2023-06-05,3.15,3.15,3.15,
PE,OLINDA,53130-000,2023-06-12,3.15,3.15,3.15,
PE,OLINDA,53130-000,2023-06-19,3.15,3.15,3.15,
PE,OLINDA,53130-000,2023-06-26,3.15,3.15,3.15,
PE,OLINDA,53130-000,2023-07-03,3.39,3.39,3.39,
PE,OLINDA,53130-000,2023-07-10,3.39,3.39,3.39,
PE,OLINDA,53130-000,2023-07-17,3.39,3.39,3.39,
PE,OLINDA,53130-000,2023-07-31,3.39,3.39,3.39,
PE,OLINDA,53130-000,2023-08-07,3.39,3.39,3.39,
PE,OLINDA,53130-000,2023-08-21,3.39,3.39,3.39,
PE,OLINDA,53130-000,2023-08-28,3.39,3.39,3.39,
PE,OLINDA,53130-000,2023-09-11,3.39,3.39,3.39,
PE,OLINDA,53130-000,2023-09-25,3.39,3.39,3.39,
PE,OLINDA,53130-000,2023-10-02,3.39,3.39,3.39,
PE,OLINDA,53130-000,2023-10-09,3.39,3.39,3.39,
PE,OLINDA,53130-000,2023-10-16,3.39,3.39,3.39,
PE,OLINDA,53130-000,2023-10-30,3.39,3.39,3.39,
PE,OLINDA,53130-000,2023-11-06,4.24,4.24,4.24,
PE,OLINDA,53130-000,2023-11-13,4.24,4.24,4.24,
PE,OLINDA,53130-000,2023-11-20,4.24,4.24,4.24,
PE,OLINDA,53130-000,2023-11-27,4.24,4.24,4.24,
PE,OLINDA,53130-000,2023-12-04,4.24,4.24,4.24,
PE,OLINDA,53130-000,2023-12-11,4.24,4.24,4.24,
PE,OLINDA,53240-650,2023-01-02,3.99,3.99,3.99,
PE,OLINDA,53240-650,2023-02-13,3.65,3.65,3.65,
PE,OLINDA,53240-650,2023-05-01,3.15,3.15,3.15,
PE,OLINDA,53240-650,2023-07-03,3.39,3.39,3.39,
PE,OLINDA,53240-650,2023-12-25,4.24,4.24,4.24,
PE,OLINDA,53370-285,2023-04-03,3.65,3.65,3.65,
PE,OLINDA,53370-285,2023-06-12,3.15,3.15,3.15,
PE,OLINDA,53370-285,2023-06-26,3.15,3.15,3.15,
PE,OLINDA,53370-285,2023-07-24,3.39,3.39,3.39,
PE,OLINDA,53370-285,2023-08-07,3.39,3.39,3.39,
PE,OLINDA,53370-285,2023-08-14,3.39,3.39,3.39,
PE,OLINDA,53370-285,2023-09-04,3.39,3.39,3.39,
PE,OLINDA,53370-285,2023-11-27,4.24,4.24,4.24,
PE,OLINDA,53370-285,2023-12-11,4.24,4.24,4.24,
PE,PAULISTA,53400-000,2023-01-02,3.99,3.99,3.99,
PE,PAULISTA,53400-000,2023-01-09,3.99,3.99,3.99,
PE,PAULISTA,53400-000,2023-01-16,3.99,3.99,3.99,
PE,PAULISTA,53400-000,2023-01-23,3.99,3.99,3.99,
PE,PAULISTA,53400-000,2023-01-30,3.99,3.99,3.99,
PE,PAULISTA,53400-000,2023-02-06,3.65,3.65,3.65,
PE,PAULISTA,53400-000,2023-02-13,3.65,3.65,3.65,
PE,PAULISTA,53400-000,2023-02-20,3.65,3.65,3.65,
PE,PAULISTA,53400-000,2023-02-27,3.65,3.65,3.65,
PE,PAULISTA,53400-000,2023-03-06,3.65,3.65,3.65,
PE,PAULISTA,53400-000,2023-03-13,3.65,3.65,3.65,
PE,PAULISTA,53400-000,2023-03-20,3.65,3.65,3.65,
PE,PAULISTA,53400-000,2023-03-27,3.65,3.65,3.65,
PE,PAULISTA,53400-000,2023-04-03,3.65,3.65,3.65,
PE,PAULISTA,53400-000,2023-04-10,3.65,3.65,3.65,
PE,PAULISTA,53400-000,2023-04-17,3.65,3.65,3.65,
PE,PAULISTA,53400-000,2023-04-24,3.65,3.65,3.65,
PE,PAULISTA,53400-000,2023-05-01,3.15,3.15,3.15,
PE,PAULISTA,53400-000,2023-05-08,3.15,3.15,3.15,
PE,PAULISTA,53400-000,2023-05-15,3.15,3.15,3.15,
PE,PAULISTA,53400-000,2023-05-22,3.15,3.15,3.15,
PE,PAULISTA,53400-000,2023-05-29,3.15,3.15,3.15,
PE,PAULISTA,53400-000,2023-06-05,3.15,3.15,3.15,
PE,PAULISTA,53400-000,2023-06-12,3.15,3.15,3.15,
PE,PAULISTA,53400-000,2023-06-19,3.15,3.15,3.15,
PE,PAULISTA,53400-000,2023-06-26,3.15,3.15,3.15,
PE,PAULISTA,53400-000,2023-07-03,3.39,3.39,3.39,
PE,PAULISTA,53400-000,2023-07-10,3.39,3.39,3.39,
PE,PAULISTA,53400-000,2023-07-17,3.39,3.39,3.39,
PE,PAULISTA,53400-000,2023-07-24,3.39,3.39,3.39,
PE,PAULISTA,53400-000,2023-07-31,3.39,3.39,3.39,
PE,PAULISTA,53400-000,2023-08-07,3.39,3.39,3.39,
PE,PAULISTA,53400-000,2023-08-14,3.39,3.39,3.39,
PE,PAULISTA,53400-000,2023-08-21,3.39,3.39,3.39,
PE,PAULISTA,53400-000,2023-08-28,3.39,3.39,3.39,
PE,PAULISTA,53400-000,2023-09-04,3.39,3.39,3.39,
PE,PAULISTA,53400-000,2023-09-11,3.39,3.39,3.39,
PE,PAULISTA,53400-000,2023-09-18,3.39,3.39,3.39,
PE,PAULISTA,53400-000,2023-09-25,3.39,3.39,3.39,
PE,PAULISTA,53400-000,2023-10-02,3.39,3.39,3.39,
PE,PAULISTA,53400-000,2023-10-09,3.39,3.39,3.39,
PE,PAULISTA,53400-000,2023-10-16,3.39,3.39,3.39,
PE,PAULISTA,53400-000,2023-10-23,3.39,3.39,3.39,
PE,PAULISTA,53400-000,2023-10-30,3.39,3.39,3.39,
PE,PAULISTA,53400-000,2023-11-06,4.24,4.24,4.24,
PE,PAULISTA,53400-000,2023-11-13,4.24,4.24,4.24,
PE,PAULISTA,53400-000,2023-11-20,4.24,4.24,4.24,
PE,PAULISTA,53400-000,2023-11-27,4.24,4.24,4.24,
PE,PAULISTA,53400-000,2023-12-04,4.24,4.24,4.24,
PE,PAULISTA,53400-000,2023-12-11,4.24,4.24,4.24,
PE,PAULISTA,53400-000,2023-12-18,4.24,4.24,4.24,
PE,PAULISTA,53400-000,2023-12-25,4.24,4.24,4.24,
PE,PAULISTA,53403-740,2023-01-09,3.99,3.99,3.99,
