Estado - Sigla,Municipio,Cep,Produto,Valor de Venda,Bandeira,data,Latitude,Longitude
CE,FORTALEZA,60710-000,GASOLINA,6.88,VIBRA ENERGIA,2021-12-22,-3.7940472,-38.5714129
CE,FORTALEZA,60710-001,GASOLINA,6.89,VIBRA ENERGIA,2021-12-22,-3.7961252,-38.5735444
CE,FORTALEZA,60720-150,GASOLINA,6.859,ALESAT,2021-12-22,-3.7777989,-38.5757712
CE,FORTALEZA,60010-700,GASOLINA,6.798,VIBRA ENERGIA,2021-12-22,-3.7237617,-38.5436169
CE,FORTALEZA,60740-000,GASOLINA,6.89,RAIZEN,2021-12-22,-3.7941802,-38.5429114
CE,FORTALEZA,60191-070,GASOLINA,6.85,BRANCA,2021-12-22,-3.724949,-38.5567759
CE,FORTALEZA,60310-000,GASOLINA,6.99,ALESAT,2021-12-22,-3.7199347,-38.5533253
CE,FORTALEZA,60740-020,GASOLINA,6.779,RAIZEN,2021-12-22,-3.7775475,-38.5646877
CE,FORTALEZA,60442-021,GASOLINA,6.87,VIBRA ENERGIA,2021-12-22,-3.7483352,-38.5516195
CE,FORTALEZA,60710-000,GASOLINA,6.77,VIBRA ENERGIA,2021-12-22,-3.8269994,-38.5826895
CE,FORTALEZA,60742-670,GASOLINA,6.87,VIBRA ENERGIA,2021-12-22,-3.7884127,-38.5495711
CE,FORTALEZA,60035-110,GASOLINA,6.66,VIBRA ENERGIA,2021-12-22,-3.7308585,-38.5356931
CE,FORTALEZA,60010-470,GASOLINA,6.999,VIBRA ENERGIA,2021-12-22,-3.7248196,-38.5482392
CE,FORTALEZA,60762-120,GASOLINA,6.77,SP,2021-12-22,-3.831513,-38.5837709
CE,FORTALEZA,60720-001,GASOLINA,6.77,VIBRA ENERGIA,2021-12-22,-3.7836532,-38.5814862
CE,FORTALEZA,60325-000,GASOLINA,6.67,RAIZEN,2021-12-22,-3.73135,-38.5449441
CE,FORTALEZA,60720-000,GASOLINA,6.779,IPIRANGA,2021-12-22,-3.7766465,-38.5698736
CE,FORTALEZA,60864-310,GASOLINA,6.879,IPIRANGA,2021-12-22,-3.809469,-38.5255768
CE,FORTALEZA,60025-001,GASOLINA,6.67,VIBRA ENERGIA,2021-12-22,-3.7357241,-38.5350654
CE,FORTALEZA,60410-411,GASOLINA,6.89,VIBRA ENERGIA,2021-12-22,-3.7912299,-38.5547898
CE,FORTALEZA,60410-411,GASOLINA,6.89,VIBRA ENERGIA,2021-12-22,-3.8044682,-38.5554466
CE,FORTALEZA,60341-630,GASOLINA,6.99,VIBRA ENERGIA,2021-12-22,-3.70617,-38.5936999
CE,FORTALEZA,60710-001,GASOLINA,6.899,BRANCA,2021-12-22,-3.785304,-38.571347
CE,FORTALEZA,60312-060,GASOLINA,6.997,RAIZEN,2021-12-22,-3.7077777,-38.5733393
CE,FORTALEZA,60720-000,GASOLINA,6.77,BRANCA,2021-12-22,-3.7817796,-38.5791423
CE,FORTALEZA,60761-190,GASOLINA,6.869,VIBRA ENERGIA,2021-12-22,-3.8289091,-38.5271186
CE,FORTALEZA,60325-003,GASOLINA,6.679,RAIZEN,2021-12-22,-3.7316558,-38.548329
CE,FORTALEZA,60710-000,GASOLINA,6.87,RAIZEN,2021-12-22,-3.7790533,-38.5669615
CE,FORTALEZA,60860-000,GASOLINA,6.779,SP,2021-12-22,-3.8122196,-38.5311898
CE,FORTALEZA,60741-600,GASOLINA,6.779,BRANCA,2021-12-22,-3.7834724,-38.5494893
CE,FORTALEZA,60430-232,GASOLINA,6.79,RAIZEN,2021-12-22,-3.753157,-38.5595781
CE,FORTALEZA,60710-480,GASOLINA,6.89,VIBRA ENERGIA,2021-12-22,-3.7868776,-38.5697517
CE,FORTALEZA,60440-160,GASOLINA,6.95,SP,2021-12-22,-3.7626109,-38.5718651
CE,FORTALEZA,60714-242,GASOLINA,6.77,RAIZEN,2021-12-22,-3.7847084,-38.5562582
CE,FORTALEZA,60020-001,GASOLINA,6.66,BRANCA,2021-12-22,-3.7325108,-38.5365651
CE,FORTALEZA,60360-590,GASOLINA,6.879,VIBRA ENERGIA,2021-12-22,-3.7461713,-38.5876414
CE,FORTALEZA,60334-170,GASOLINA,6.999,IPIRANGA,2021-12-22,-3.7063707,-38.5754309
CE,FORTALEZA,60310-055,GASOLINA,6.998,RAIZEN,2021-12-22,-3.7201867,-38.5523628
CE,FORTALEZA,60861-211,GASOLINA,6.89,RAIZEN,2021-12-22,-3.7908855,-38.5201682
CE,FORTALEZA,60310-001,GASOLINA,6.959,SP,2021-12-22,-3.7166418,-38.5630592
CE,FORTALEZA,60711-442,GASOLINA,6.999,VIBRA ENERGIA,2021-12-22,-3.8043013,-38.572087
CE,FORTALEZA,60440-131,GASOLINA,6.898,IPIRANGA,2021-12-22,-3.7593193,-38.5708282
CE,FORTALEZA,60861-212,GASOLINA,6.779,RAIZEN,2021-12-22,-3.7970175,-38.5206786
CE,FORTALEZA,60761-971,GASOLINA,6.869,IPIRANGA,2021-12-22,-3.8222246,-38.5555331
CE,FORTALEZA,60720-605,GASOLINA,6.899,VIBRA ENERGIA,2021-12-22,-3.7726213,-38.5752053
CE,FORTALEZA,60336-030,GASOLINA,6.85,RAIZEN,2021-12-22,-3.7183767,-38.5752463
CE,FORTALEZA,60861-063,GASOLINA,6.89,RAIZEN,2021-12-22,-3.8030545,-38.5307597
CE,FORTALEZA,60711-495,GASOLINA,6.77,VIBRA ENERGIA,2021-12-22,-3.8099379,-38.5764316
CE,FORTALEZA,60440-093,GASOLINA,6.79,RAIZEN,2021-12-22,-3.7602831,-38.5665726
CE,FORTALEZA,60347-112,GASOLINA,6.99,RAIZEN,2021-12-22,-3.7102945,-38.5925156
CE,FORTALEZA,60320-504,GASOLINA,6.799,BRANCA,2021-12-22,-3.7265977,-38.5652844
CE,FORTALEZA,60320-000,GASOLINA,6.89,VIBRA ENERGIA,2021-12-22,-3.7336846,-38.5662799
CE,FORTALEZA,60741-600,GASOLINA,6.89,VIBRA ENERGIA,2021-12-22,-3.7820701,-38.5486107
CE,FORTALEZA,60866-607,GASOLINA,6.899,SP,2021-12-22,-3.8244959,-38.5469398
CE,FORTALEZA,60860-000,GASOLINA,6.779,VIBRA ENERGIA,2021-12-29,-3.8024909,-38.522597
CE,FORTALEZA,60040-530,GASOLINA,6.871,RAIZEN,2021-12-29,-3.7543326,-38.526521
CE,FORTALEZA,60020-292,GASOLINA,6.77,IPIRANGA,2021-12-29,-3.7526366,-38.5559312
CE,FORTALEZA,60442-801,GASOLINA,6.499,BRANCA,2021-12-29,-3.7574294,-38.5625473
CE,FORTALEZA,60730-000,GASOLINA,6.699,BRANCA,2021-12-29,-3.7901847,-38.5806181
CE,FORTALEZA,60545-100,GASOLINA,6.72,BRANCA,2021-12-29,-3.7905878,-38.6121851
CE,FORTALEZA,60335-480,GASOLINA,6.899,IPIRANGA,2021-12-29,-3.7190027,-38.5692865
CE,FORTALEZA,60542-122,GASOLINA,6.73,RAIZEN,2021-12-29,-3.7878855,-38.5886147
CE,FORTALEZA,60714-012,GASOLINA,6.89,VIBRA ENERGIA,2021-12-29,-3.7174327,-38.5607327
CE,FORTALEZA,60540-440,GASOLINA,6.82,SP,2021-12-29,-3.7849635,-38.6210281
CE,FORTALEZA,60326-500,GASOLINA,6.69,RAIZEN,2021-12-29,-3.7244719,-38.5538573
CE,FORTALEZA,60541-490,GASOLINA,6.629,BRANCA,2021-12-29,-3.7756038,-38.6100353
CE,FORTALEZA,60541-420,GASOLINA,6.839,VIBRA ENERGIA,2021-12-29,-3.7765587,-38.609072
CE,FORTALEZA,60545-255,GASOLINA,6.72,RAIZEN,2021-12-29,-3.786213,-38.6005159
CE,FORTALEZA,60510-290,GASOLINA,6.77,BRANCA,2021-12-29,-3.7601215,-38.5883379
CE,FORTALEZA,60525-632,GASOLINA,6.77,BRANCA,2021-12-29,-3.7743893,-38.5900115
CE,FORTALEZA,60730-000,GASOLINA,6.65,VIBRA ENERGIA,2021-12-29,-3.8157016,-38.6018983
CE,FORTALEZA,60730-190,GASOLINA,6.759,SP,2021-12-29,-3.811937,-38.5999669
CE,FORTALEZA,60310-000,GASOLINA,6.997,RAIZEN,2021-12-29,-3.71181,-38.5755938
CE,FORTALEZA,60525-190,GASOLINA,6.89,ALESAT,2021-12-29,-3.756806,-38.5846639
CE,FORTALEZA,60866-681,GASOLINA,6.499,SP,2021-12-29,-3.8332315,-38.5239401
CE,FORTALEZA,60010-450,GASOLINA,6.699,SP,2021-12-29,-3.7211646,-38.5488707
CE,FORTALEZA,60540-440,GASOLINA,6.82,ALESAT,2021-12-29,-3.7923906,-38.5974407
CE,FORTALEZA,60420-775,GASOLINA,6.79,RAIZEN,2021-12-29,-3.7681726,-38.5548797
CE,FORTALEZA,60410-000,GASOLINA,6.779,ALESAT,2021-12-29,-3.7616019,-38.5473976
CE,FORTALEZA,60533-590,GASOLINA,6.859,VIBRA ENERGIA,2021-12-29,-3.770139,-38.6069366
CE,FORTALEZA,60541-550,GASOLINA,6.95,BRANCA,2021-12-29,-3.7790202,-38.5904953
CE,FORTALEZA,60534-160,GASOLINA,6.499,BRANCA,2021-12-29,-3.8285197,-38.5242931
CE,FORTALEZA,60040-531,GASOLINA,6.89,RAIZEN,2021-12-29,-3.7472631,-38.5340786
CE,FORTALEZA,60040-531,GASOLINA,6.89,RAIZEN,2021-12-29,-3.7431527,-38.5392934
CE,FORTALEZA,60425-000,GASOLINA,6.89,VIBRA ENERGIA,2021-12-29,-3.75597,-38.5445627
CE,FORTALEZA,60720-150,GASOLINA,6.779,ALESAT,2021-12-29,-3.7777989,-38.5757712
CE,FORTALEZA,60010-700,GASOLINA,6.798,BRANCA,2021-12-29,-3.7237617,-38.5436169
CE,FORTALEZA,60740-000,GASOLINA,6.89,RAIZEN,2021-12-29,-3.7941802,-38.5429114
CE,FORTALEZA,60191-070,GASOLINA,6.799,BRANCA,2021-12-29,-3.724949,-38.5567759
CE,FORTALEZA,60310-000,GASOLINA,6.89,ALESAT,2021-12-29,-3.7199347,-38.5533253
CE,FORTALEZA,60521-085,GASOLINA,6.87,BRANCA,2021-12-29,-3.7575008,-38.5869317
CE,FORTALEZA,60741-005,GASOLINA,6.699,RAIZEN,2021-12-29,-3.7864397,-38.5516244
CE,FORTALEZA,60720-001,GASOLINA,6.77,VIBRA ENERGIA,2021-12-29,-3.786418,-38.5865772
CE,FORTALEZA,60740-020,GASOLINA,6.679,RAIZEN,2021-12-29,-3.7775475,-38.5646877
CE,FORTALEZA,60442-021,GASOLINA,6.77,VIBRA ENERGIA,2021-12-29,-3.7483352,-38.5516195
CE,FORTALEZA,60410-424,GASOLINA,6.75,VIBRA ENERGIA,2021-12-29,-3.7548974,-38.5429612
CE,FORTALEZA,60742-670,GASOLINA,6.49,BRANCA,2021-12-29,-3.7884127,-38.5495711
CE,FORTALEZA,60455-220,GASOLINA,6.89,VIBRA ENERGIA,2021-12-29,-3.744765,-38.5477011
CE,FORTALEZA,60035-110,GASOLINA,6.6,VIBRA ENERGIA,2021-12-29,-3.7308585,-38.5356931
CE,FORTALEZA,60050-071,GASOLINA,6.43,BRANCA,2021-12-29,-3.7446725,-38.5330276
CE,FORTALEZA,60010-470,GASOLINA,6.899,VIBRA ENERGIA,2021-12-29,-3.7248196,-38.5482392
CE,FORTALEZA,60525-190,GASOLINA,6.76,BRANCA,2021-12-29,-3.7657097,-38.5896475
CE,FORTALEZA,60720-001,GASOLINA,6.75,VIBRA ENERGIA,2021-12-29,-3.7836532,-38.5814862
CE,FORTALEZA,60040-531,GASOLINA,6.869,RAIZEN,2021-12-29,-3.7502145,-38.5305973
CE,FORTALEZA,60325-000,GASOLINA,6.67,RAIZEN,2021-12-29,-3.73135,-38.5449441
CE,FORTALEZA,60420-040,GASOLINA,6.76,VIBRA ENERGIA,2021-12-29,-3.7692452,-38.557199
CE,FORTALEZA,60720-000,GASOLINA,6.779,IPIRANGA,2021-12-29,-3.7766465,-38.5698736
CE,FORTALEZA,60864-310,GASOLINA,6.779,IPIRANGA,2021-12-29,-3.809469,-38.5255768
CE,FORTALEZA,60510-290,GASOLINA,6.889,VIBRA ENERGIA,2021-12-29,-3.7546942,-38.6038929
CE,FORTALEZA,60025-001,GASOLINA,6.45,VIBRA ENERGIA,2021-12-29,-3.7357241,-38.5350654
CE,FORTALEZA,60410-411,GASOLINA,6.699,VIBRA ENERGIA,2021-12-29,-3.7912299,-38.5547898
CE,FORTALEZA,60020-181,GASOLINA,6.79,RAIZEN,2021-12-29,-3.7461905,-38.5461249
CE,FORTALEZA,60710-001,GASOLINA,6.899,VIBRA ENERGIA,2021-12-29,-3.785304,-38.571347
CE,FORTALEZA,60720-000,GASOLINA,6.75,BRANCA,2021-12-29,-3.7817796,-38.5791423
CE,FORTALEZA,60761-190,GASOLINA,6.769,VIBRA ENERGIA,2021-12-29,-3.8289091,-38.5271186
CE,FORTALEZA,60710-000,GASOLINA,6.67,RAIZEN,2021-12-29,-3.7790533,-38.5669615
CE,FORTALEZA,60740-000,GASOLINA,6.399,RAIZEN,2021-12-29,-3.7888399,-38.5564098
CE,FORTALEZA,60860-000,GASOLINA,6.459,SP,2021-12-29,-3.8122196,-38.5311898
CE,FORTALEZA,60541-490,GASOLINA,6.72,SP,2021-12-29,-3.7782783,-38.5992784
CE,FORTALEZA,60541-420,GASOLINA,6.75,RAIZEN,2021-12-29,-3.7819795,-38.5897512
CE,FORTALEZA,60741-600,GASOLINA,6.399,BRANCA,2021-12-29,-3.7834724,-38.5494893
CE,FORTALEZA,60430-232,GASOLINA,6.79,RAIZEN,2021-12-29,-3.753157,-38.5595781
CE,FORTALEZA,60541-420,GASOLINA,6.72,SP,2021-12-29,-3.7802686,-38.594396
CE,FORTALEZA,60741-575,GASOLINA,6.39,BRANCA,2021-12-29,-3.7893117,-38.5450079
CE,FORTALEZA,60440-160,GASOLINA,6.77,SP,2021-12-29,-3.7626109,-38.5718651
CE,FORTALEZA,60410-001,GASOLINA,6.799,SP,2021-12-29,-3.7644843,-38.5508195
CE,FORTALEZA,60540-442,GASOLINA,6.759,SP,2021-12-29,-3.783955,-38.6259074
CE,FORTALEZA,60714-242,GASOLINA,6.399,RAIZEN,2021-12-29,-3.7847084,-38.5562582
CE,FORTALEZA,60545-238,GASOLINA,6.799,RAIZEN,2021-12-29,-3.7817343,-38.6105697
CE,FORTALEZA,60420-432,GASOLINA,6.66,BRANCA,2021-12-29,-3.7625926,-38.5496614
CE,FORTALEZA,60020-001,GASOLINA,6.66,BRANCA,2021-12-29,-3.7325108,-38.5365651
CE,FORTALEZA,60763-003,GASOLINA,6.65,RAIZEN,2021-12-29,-3.8058612,-38.5956361
CE,FORTALEZA,60334-170,GASOLINA,6.999,IPIRANGA,2021-12-29,-3.7063707,-38.5754309
CE,FORTALEZA,60310-055,GASOLINA,6.898,RAIZEN,2021-12-29,-3.7201867,-38.5523628
CE,FORTALEZA,60861-211,GASOLINA,6.69,RAIZEN,2021-12-29,-3.7908855,-38.5201682
CE,FORTALEZA,60533-620,GASOLINA,6.989,IPIRANGA,2021-12-29,-3.7637168,-38.6046859
CE,FORTALEZA,60310-001,GASOLINA,6.879,SP,2021-12-29,-3.7166418,-38.5630592
CE,FORTALEZA,60440-131,GASOLINA,6.778,IPIRANGA,2021-12-29,-3.7593193,-38.5708282
CE,FORTALEZA,60861-212,GASOLINA,6.779,RAIZEN,2021-12-29,-3.7970175,-38.5206786
CE,FORTALEZA,60541-705,GASOLINA,6.75,VIBRA ENERGIA,2021-12-29,-3.7797476,-38.5939654
CE,FORTALEZA,60761-971,GASOLINA,6.769,IPIRANGA,2021-12-29,-3.8222246,-38.5555331
CE,FORTALEZA,60720-605,GASOLINA,6.899,VIBRA ENERGIA,2021-12-29,-3.7726213,-38.5752053
CE,FORTALEZA,60525-580,GASOLINA,6.77,RAIZEN,2021-12-29,-3.7725526,-38.5917147
CE,FORTALEZA,60544-311,GASOLINA,6.72,RAIZEN,2021-12-29,-3.7979318,-38.6139832
CE,FORTALEZA,60540-440,GASOLINA,6.62,RAIZEN,2021-12-29,-3.7895734,-38.6066477
CE,FORTALEZA,60861-063,GASOLINA,6.89,RAIZEN,2021-12-29,-3.8030545,-38.5307597
CE,FORTALEZA,60440-093,GASOLINA,6.66,RAIZEN,2021-12-29,-3.7602831,-38.5665726
CE,FORTALEZA,60440-092,GASOLINA,6.699,BRANCA,2021-12-29,-3.7567879,-38.5603102
CE,FORTALEZA,60533-675,GASOLINA,6.839,SP,2021-12-29,-3.7718539,-38.6060117
CE,FORTALEZA,60421-105,GASOLINA,6.65,VIBRA ENERGIA,2021-12-29,-3.7716411,-38.5596788
CE,FORTALEZA,60540-375,GASOLINA,6.69,RAIZEN,2021-12-29,-3.7875942,-38.6145406
CE,FORTALEZA,60320-000,GASOLINA,6.89,VIBRA ENERGIA,2021-12-29,-3.7336846,-38.5662799
CE,FORTALEZA,60741-600,GASOLINA,6.699,VIBRA ENERGIA,2021-12-29,-3.7820701,-38.5486107
CE,FORTALEZA,60025-061,GASOLINA,6.79,BRANCA,2021-12-29,-3.7399214,-38.5348993
CE,FORTALEZA,60866-607,GASOLINA,6.899,SP,2021-12-29,-3.8244959,-38.5469398
CE,FORTALEZA,60860-000,GASOLINA,6.77,VIBRA ENERGIA,2022-01-04,-3.8024909,-38.522597
CE,FORTALEZA,60020-292,GASOLINA,6.68,IPIRANGA,2022-01-04,-3.7526366,-38.5559312
CE,FORTALEZA,60442-801,GASOLINA,6.49,BRANCA,2022-01-04,-3.7574294,-38.5625473
CE,FORTALEZA,60842-020,GASOLINA,6.39,IPIRANGA,2022-01-04,-3.8321136,-38.5025844
CE,FORTALEZA,60864-190,GASOLINA,6.39,BRANCA,2022-01-04,-3.818299,-38.4993979
CE,FORTALEZA,60712-000,GASOLINA,6.67,VIBRA ENERGIA,2022-01-04,-3.8068183,-38.5633377
CE,FORTALEZA,60545-100,GASOLINA,6.52,BRANCA,2022-01-04,-3.7905878,-38.6121851
CE,FORTALEZA,60015-290,GASOLINA,6.35,BRANCA,2022-01-04,-3.7367999,-38.5397209
CE,FORTALEZA,60541-490,GASOLINA,6.49,BRANCA,2022-01-04,-3.7756038,-38.6100353
CE,FORTALEZA,60541-420,GASOLINA,6.65,VIBRA ENERGIA,2022-01-04,-3.7765587,-38.609072
CE,FORTALEZA,60545-255,GASOLINA,6.52,RAIZEN,2022-01-04,-3.786213,-38.6005159
CE,FORTALEZA,60510-290,GASOLINA,6.77,BRANCA,2022-01-04,-3.7601215,-38.5883379
CE,FORTALEZA,60525-632,GASOLINA,6.65,BRANCA,2022-01-04,-3.7743893,-38.5900115
CE,FORTALEZA,60410-001,GASOLINA,6.67,IPIRANGA,2022-01-04,-3.7620997,-38.5487536
CE,FORTALEZA,60525-190,GASOLINA,6.89,ALESAT,2022-01-04,-3.756806,-38.5846639
CE,FORTALEZA,60864-810,GASOLINA,6.49,VIBRA ENERGIA,2022-01-04,-3.8287983,-38.5144755
CE,FORTALEZA,60010-450,GASOLINA,6.69,SP,2022-01-04,-3.7211646,-38.5488707
CE,FORTALEZA,60540-440,GASOLINA,6.62,ALESAT,2022-01-04,-3.7923906,-38.5974407
CE,FORTALEZA,60175-047,GASOLINA,6.69,SP,2022-01-04,-3.7977357,-38.5540127
CE,FORTALEZA,60420-775,GASOLINA,6.79,RAIZEN,2022-01-04,-3.7681726,-38.5548797
CE,FORTALEZA,60410-000,GASOLINA,6.67,ALESAT,2022-01-04,-3.7616019,-38.5473976
CE,FORTALEZA,60533-590,GASOLINA,6.85,VIBRA ENERGIA,2022-01-04,-3.770139,-38.6069366
CE,FORTALEZA,60541-550,GASOLINA,6.65,BRANCA,2022-01-04,-3.7790202,-38.5904953
CE,FORTALEZA,60761-191,GASOLINA,6.89,RAIZEN,2022-01-04,-3.8208145,-38.5602146
CE,FORTALEZA,60534-160,GASOLINA,6.49,BRANCA,2022-01-04,-3.8285197,-38.5242931
CE,FORTALEZA,60710-000,GASOLINA,6.65,VIBRA ENERGIA,2022-01-04,-3.7940472,-38.5714129
CE,FORTALEZA,60040-531,GASOLINA,6.89,RAIZEN,2022-01-04,-3.7431527,-38.5392934
CE,FORTALEZA,60841-810,GASOLINA,6.49,RAIZEN,2022-01-04,-3.8326142,-38.4925172
CE,FORTALEZA,60425-000,GASOLINA,6.89,VIBRA ENERGIA,2022-01-04,-3.75597,-38.5445627
CE,FORTALEZA,60710-001,GASOLINA,6.79,VIBRA ENERGIA,2022-01-04,-3.7961252,-38.5735444
CE,FORTALEZA,60720-150,GASOLINA,6.77,ALESAT,2022-01-04,-3.7718402,-38.5721394
CE,FORTALEZA,60740-000,GASOLINA,6.99,RAIZEN,2022-01-04,-3.8328753,-38.5664821
CE,FORTALEZA,60521-085,GASOLINA,6.75,BRANCA,2022-01-04,-3.7575008,-38.5869317
CE,FORTALEZA,60741-005,GASOLINA,6.69,RAIZEN,2022-01-04,-3.7864397,-38.5516244
CE,FORTALEZA,60720-001,GASOLINA,6.77,VIBRA ENERGIA,2022-01-04,-3.786418,-38.5865772
CE,FORTALEZA,60740-020,GASOLINA,6.53,RAIZEN,2022-01-04,-3.7775475,-38.5646877
CE,FORTALEZA,60442-021,GASOLINA,6.59,VIBRA ENERGIA,2022-01-04,-3.7483352,-38.5516195
CE,FORTALEZA,60765-005,GASOLINA,6.65,VIBRA ENERGIA,2022-01-04,-3.8273869,-38.582874
CE,FORTALEZA,60410-424,GASOLINA,6.75,VIBRA ENERGIA,2022-01-04,-3.7548974,-38.5429612
CE,FORTALEZA,60742-670,GASOLINA,6.49,BRANCA,2022-01-04,-3.7884127,-38.5495711
CE,FORTALEZA,60455-220,GASOLINA,6.89,VIBRA ENERGIA,2022-01-04,-3.744765,-38.5477011
CE,FORTALEZA,60035-110,GASOLINA,6.6,VIBRA ENERGIA,2022-01-04,-3.7308585,-38.5356931
CE,FORTALEZA,60010-470,GASOLINA,6.89,VIBRA ENERGIA,2022-01-04,-3.7248196,-38.5482392
CE,FORTALEZA,60840-280,GASOLINA,6.69,VIBRA ENERGIA,2022-01-04,-3.8330484,-38.4971965
CE,FORTALEZA,60525-190,GASOLINA,6.64,BRANCA,2022-01-04,-3.7657097,-38.5896475
CE,FORTALEZA,60762-120,GASOLINA,6.47,SP,2022-01-04,-3.831513,-38.5837709
CE,FORTALEZA,60720-001,GASOLINA,6.45,VIBRA ENERGIA,2022-01-04,-3.7836532,-38.5814862
CE,FORTALEZA,60420-040,GASOLINA,6.47,VIBRA ENERGIA,2022-01-04,-3.7692452,-38.557199
CE,FORTALEZA,60720-000,GASOLINA,6.45,IPIRANGA,2022-01-04,-3.7766465,-38.5698736
CE,FORTALEZA,60864-310,GASOLINA,6.67,IPIRANGA,2022-01-04,-3.809469,-38.5255768
CE,FORTALEZA,60510-290,GASOLINA,6.77,VIBRA ENERGIA,2022-01-04,-3.7598014,-38.5893832
CE,FORTALEZA,60410-411,GASOLINA,6.53,VIBRA ENERGIA,2022-01-04,-3.786565,-38.5521849
CE,FORTALEZA,60410-411,GASOLINA,6.53,VIBRA ENERGIA,2022-01-04,-3.7885685,-38.559386
CE,FORTALEZA,60020-181,GASOLINA,6.69,RAIZEN,2022-01-04,-3.7461905,-38.5461249
CE,FORTALEZA,60710-001,GASOLINA,6.69,VIBRA ENERGIA,2022-01-04,-3.785304,-38.571347
CE,FORTALEZA,60720-000,GASOLINA,6.35,BRANCA,2022-01-04,-3.7817796,-38.5791423
CE,FORTALEZA,60761-190,GASOLINA,6.76,VIBRA ENERGIA,2022-01-04,-3.8289091,-38.5271186
CE,FORTALEZA,60840-040,GASOLINA,6.39,BRANCA,2022-01-04,-3.8305837,-38.4963735
CE,FORTALEZA,60710-000,GASOLINA,6.67,RAIZEN,2022-01-04,-3.7790533,-38.5669615
CE,FORTALEZA,60740-000,GASOLINA,6.37,RAIZEN,2022-01-04,-3.7888399,-38.5564098
CE,FORTALEZA,60860-000,GASOLINA,6.45,SP,2022-01-04,-3.8122196,-38.5311898
CE,FORTALEZA,60541-490,GASOLINA,6.72,SP,2022-01-04,-3.7782783,-38.5992784
CE,FORTALEZA,60840-045,GASOLINA,6.39,RAIZEN,2022-01-04,-3.8317323,-38.4901466
CE,FORTALEZA,60541-420,GASOLINA,6.65,RAIZEN,2022-01-04,-3.7819795,-38.5897512
CE,FORTALEZA,60822-345,GASOLINA,6.99,VIBRA ENERGIA,2022-01-04,-3.8110546,-38.4974394
CE,FORTALEZA,60741-600,GASOLINA,6.37,BRANCA,2022-01-04,-3.7834724,-38.5494893
CE,FORTALEZA,60430-232,GASOLINA,6.69,RAIZEN,2022-01-04,-3.753157,-38.5595781
CE,FORTALEZA,60541-420,GASOLINA,6.45,SP,2022-01-04,-3.7802686,-38.594396
CE,FORTALEZA,60741-575,GASOLINA,6.37,BRANCA,2022-01-04,-3.7893117,-38.5450079
CE,FORTALEZA,60710-480,GASOLINA,6.67,VIBRA ENERGIA,2022-01-04,-3.7868776,-38.5697517
CE,FORTALEZA,60741-600,GASOLINA,6.53,RAIZEN,2022-01-04,-3.8137056,-38.558286
CE,FORTALEZA,60440-160,GASOLINA,6.77,SP,2022-01-04,-3.7639,-38.5695349
CE,FORTALEZA,60410-001,GASOLINA,6.75,SP,2022-01-04,-3.7644843,-38.5508195
CE,FORTALEZA,60540-442,GASOLINA,6.68,SP,2022-01-04,-3.783955,-38.6259074
CE,FORTALEZA,60714-242,GASOLINA,6.37,RAIZEN,2022-01-04,-3.7847084,-38.5562582
CE,FORTALEZA,60545-238,GASOLINA,6.52,RAIZEN,2022-01-04,-3.7817343,-38.6105697
CE,FORTALEZA,60420-432,GASOLINA,6.47,BRANCA,2022-01-04,-3.7625926,-38.5496614
CE,FORTALEZA,60020-001,GASOLINA,6.45,BRANCA,2022-01-04,-3.7325108,-38.5365651
CE,FORTALEZA,60861-211,GASOLINA,6.69,RAIZEN,2022-01-04,-3.7908855,-38.5201682
CE,FORTALEZA,60533-620,GASOLINA,6.88,IPIRANGA,2022-01-04,-3.7637168,-38.6046859
CE,FORTALEZA,60711-442,GASOLINA,6.99,VIBRA ENERGIA,2022-01-04,-3.8043013,-38.572087
CE,FORTALEZA,60440-131,GASOLINA,6.69,IPIRANGA,2022-01-04,-3.7593193,-38.5708282
CE,FORTALEZA,60861-212,GASOLINA,6.45,RAIZEN,2022-01-04,-3.7970175,-38.5206786
CE,FORTALEZA,60541-705,GASOLINA,6.65,VIBRA ENERGIA,2022-01-04,-3.7797476,-38.5939654
CE,FORTALEZA,60761-971,GASOLINA,6.76,IPIRANGA,2022-01-04,-3.8222246,-38.5555331
CE,FORTALEZA,60840-280,GASOLINA,6.87,ALESAT,2022-01-04,-3.8282867,-38.4964197
CE,FORTALEZA,60720-605,GASOLINA,6.89,VIBRA ENERGIA,2022-01-04,-3.7726213,-38.5752053
CE,FORTALEZA,60525-580,GASOLINA,6.65,RAIZEN,2022-01-04,-3.772212,-38.5920499
CE,FORTALEZA,60544-311,GASOLINA,6.52,RAIZEN,2022-01-04,-3.7979318,-38.6139832
CE,FORTALEZA,60540-440,GASOLINA,6.42,RAIZEN,2022-01-04,-3.7895734,-38.6066477
CE,FORTALEZA,60861-063,GASOLINA,6.77,RAIZEN,2022-01-04,-3.8030545,-38.5307597
CE,FORTALEZA,60711-495,GASOLINA,6.47,VIBRA ENERGIA,2022-01-04,-3.8099379,-38.5764316
CE,FORTALEZA,60440-093,GASOLINA,6.49,RAIZEN,2022-01-04,-3.7602831,-38.5665726
CE,FORTALEZA,60750-022,GASOLINA,6.89,RAIZEN,2022-01-04,-3.8244019,-38.5515483
CE,FORTALEZA,60824-245,GASOLINA,6.79,IPIRANGA,2022-01-04,-3.8079626,-38.4914575
